06-13-22,61840,7
06-12-22,72430,6
06-12-22,43830,3
06-11-22,41040,4
06-11-22,71840,6
06-10-22,69990,7
06-10-22,56680,6
06-09-22,32450,3
06-09-22,36000,3
06-08-22,53420,5
06-08-22,35890,4
06-08-22,50860,6
06-08-22,31500,2
06-07-22,30140,4
06-07-22,55050,5
06-07-22,39590,4
06-06-22,36740,4
06-06-22,40520,3
06-06-22,61290,5
06-05-22,53030,5
06-05-22,46850,5
06-04-22,39740,4
06-04-22,70110,7
06-04-22,34090,3
06-04-22,70510,7
06-03-22,40170,4
06-03-22,54650,6
06-03-22,33140,3
06-03-22,52260,5
06-03-22,51640,5
06-02-22,21470,2
06-02-22,39370,5
06-02-22,67510,6
06-01-22,33520,4
06-01-22,54560,5
06-01-22,40250,4
06-01-22,41270,4
05-31-22,4100,0
05-31-22,33850,3
05-31-22,58730,6
05-30-22,62040,6
05-30-22,71430,6
05-30-22,32970,2
05-29-22,43350,4
05-29-22,80270,7
05-28-22,95950,10
05-28-22,66280,6
05-27-22,72350,7
05-27-22,74220,7
05-26-22,77660,6
05-26-22,35230,3
05-26-22,43080,4
05-25-22,60050,6
05-25-22,39910,5
05-25-22,62680,6
05-25-22,36910,3
05-24-22,80500,9
05-24-22,1700,0
05-24-22,48930,5
05-24-22,83420,8
05-23-22,60520,6
05-23-22,51940,6
05-23-22,67190,6
05-22-22,41000,3
05-22-22,87980,8
05-21-22,55710,5
05-21-22,82620,8
05-20-22,61580,6
05-20-22,80690,8
05-20-22,51910,5
05-19-22,65690,7
05-19-22,65610,7
05-19-22,37070,3
05-18-22,60270,6
05-18-22,82420,8
05-18-22,36280,2
05-17-22,81800,8
05-17-22,72920,8
05-17-22,73700,7
05-17-22,55940,5
05-16-22,42740,4
05-16-22,27040,2
05-16-22,70430,7
05-16-22,42040,4
05-15-22,32960,4
05-15-22,27780,2
05-15-22,30010,2
05-14-22,32250,2
05-14-22,55450,5
05-13-22,40890,4
05-13-22,75830,6
05-12-22,73880,8
05-12-22,48170,4
05-11-22,44850,4
05-11-22,65610,6
05-11-22,43850,4
05-11-22,44560,4
05-10-22,57330,5
05-10-22,67920,7
05-10-22,58400,6
05-09-22,42180,4
05-09-22,44220,3
05-09-22,38590,3
05-09-22,71760,6
05-08-22,50410,5
05-08-22,46540,4
05-07-22,60390,5
05-07-22,26500,2
05-06-22,66660,6
05-06-22,59100,6
05-05-22,55470,5
05-05-22,45840,5
05-05-22,47690,6
05-04-22,77370,7
05-04-22,82190,7
05-03-22,74640,7
05-03-22,43450,4
05-03-22,50350,5
05-03-22,22520,1
05-03-22,32280,2
05-02-22,55370,6
05-02-22,81500,8
05-01-22,65030,6
05-01-22,76140,7
04-30-22,75210,6
04-30-22,38200,3
04-30-22,28950,2
04-29-22,81870,7
04-29-22,76060,8
04-29-22,45900,4
04-28-22,64180,6
04-28-22,53820,5
04-28-22,37910,5
04-27-22,100280,9
04-27-22,42850,5
04-27-22,14350,1
04-26-22,63420,6
04-26-22,47000,5
04-26-22,46860,5
04-25-22,91810,10
04-25-22,47650,4
04-25-22,29280,2
04-24-22,77690,7
04-24-22,15060,1
04-23-22,77860,6
04-23-22,48280,4
04-22-22,65800,6
04-22-22,61140,6
04-22-22,64350,6
04-21-22,76100,6
04-21-22,54170,5
04-21-22,51340,5
04-21-22,71770,6
04-21-22,40570,4
04-20-22,80180,7
04-20-22,32810,4
04-20-22,46190,5
04-20-22,59860,6
04-19-22,78840,7
04-19-22,41970,5
04-19-22,71410,6
04-18-22,53860,5
04-18-22,54740,6
04-18-22,37890,4
04-18-22,34200,3
04-18-22,35340,3
04-17-22,114600,11
04-17-22,44560,4
04-16-22,46110,4
04-16-22,77000,8
04-15-22,32690,4
04-15-22,59280,6
04-14-22,39720,3
04-14-22,46120,5
04-14-22,30130,3
04-14-22,46770,5
04-13-22,78000,7
04-13-22,64400,6
04-12-22,30150,2
04-12-22,44710,4
04-12-22,39830,4
04-12-22,42450,4
04-12-22,37600,4
04-11-22,51320,4
04-11-22,42120,4
04-11-22,37480,4
04-11-22,71730,5
04-11-22,39110,3
04-10-22,24410,2
04-10-22,34260,3
04-10-22,77660,6
04-09-22,50970,6
04-09-22,58190,6
04-09-22,24610,2
04-08-22,43180,4
04-08-22,64740,6
04-08-22,70340,7
04-08-22,38210,4
04-08-22,37720,4
04-07-22,41060,4
04-07-22,53710,6
04-07-22,44110,5
04-06-22,56100,6
04-06-22,18280,1
04-06-22,52990,5
04-05-22,67960,7
04-05-22,49040,5
04-05-22,43050,4
04-04-22,66320,6
04-04-22,78650,6
04-03-22,73280,7
04-03-22,36870,4
04-03-22,5060,0
04-02-22,37380,4
04-02-22,48370,4
04-02-22,33790,4
04-02-22,58540,5
04-01-22,62940,6
04-01-22,66320,6
04-01-22,53030,4
03-31-22,79160,6
03-31-22,42780,4
03-31-22,69150,6
03-30-22,87190,8
03-30-22,73910,8
03-29-22,78160,7
03-29-22,72430,7
03-28-22,87000,8
03-28-22,14870,1
03-28-22,65190,6
03-28-22,74630,6
03-27-22,79060,8
03-27-22,84160,8
03-21-22,55880,6
03-21-22,24500,2
03-20-22,44810,6
03-20-22,68860,6
03-20-22,22650,2
03-19-22,23900,2
03-19-22,50430,4
03-18-22,68900,6
03-18-22,36100,3
03-18-22,51360,5
03-17-22,61400,6
03-17-22,50930,5
03-17-22,39190,3
03-17-22,40730,4
03-17-22,1520,0
03-16-22,55100,5
03-16-22,29210,2
03-16-22,75930,9
03-16-22,51510,6
03-16-22,6680,0
03-15-22,42050,4
03-15-22,42130,5
03-14-22,43900,4
03-14-22,48140,5
03-13-22,37820,4
03-13-22,77430,7
03-12-22,47880,5
03-12-22,40350,4
03-11-22,24350,2
03-11-22,38860,3
03-11-22,37210,4
03-11-22,38090,3
03-10-22,51010,5
03-10-22,33000,4
03-10-22,89630,8
03-09-22,46850,5
03-09-22,13040,1
03-09-22,62430,6
03-08-22,26840,2
03-08-22,42810,5
03-08-22,42950,4
03-07-22,46900,5
03-07-22,68670,6
03-07-22,65520,7
03-07-22,31980,3
03-06-22,67330,7
03-06-22,43010,4
03-05-22,38930,4
03-04-22,75000,9
03-04-22,70130,7
03-03-22,69930,7
03-03-22,73220,6
03-02-22,33680,3
03-02-22,52270,5
03-02-22,21410,2
03-02-22,44730,4
03-01-22,81030,8
03-01-22,64100,6
03-01-22,23590,3
02-28-22,36130,3
02-28-22,40140,4
02-28-22,43820,5
02-28-22,36170,4
02-27-22,77810,8
02-27-22,74810,8
02-26-22,47360,4
02-26-22,32120,3
02-25-22,79230,9
02-25-22,36440,4
02-25-22,44890,4
02-24-22,44110,5
02-24-22,42420,4
02-24-22,34680,3
02-24-22,39970,5
02-24-22,5080,0
02-23-22,69080,7
02-23-22,40600,4
02-23-22,41730,4
02-23-22,54510,6
02-22-22,25240,2
02-22-22,26220,2
02-22-22,49550,4
02-22-22,37390,3
02-21-22,38340,4
02-21-22,44020,4
02-20-22,63780,6
02-20-22,35310,3
02-20-22,46320,5
02-19-22,51940,5
02-19-22,48570,4
02-19-22,41450,4
02-18-22,40940,5
02-18-22,31570,4
02-18-22,36760,4
02-18-22,27820,2
02-17-22,32610,4
02-17-22,28170,2
02-17-22,39170,4
02-17-22,70010,6
02-16-22,52570,6
02-16-22,53130,5
02-16-22,40410,4
02-16-22,41490,5
02-15-22,66890,6
02-15-22,64150,7
02-15-22,37360,3
02-14-22,66610,7
02-14-22,50880,6
02-14-22,32440,3
02-14-22,30470,3
02-13-22,20380,2
02-12-22,48150,5
02-12-22,72570,8
02-11-22,33950,3
02-11-22,9800,0
02-11-22,86500,6
02-10-22,66750,6
02-10-22,42330,4
02-10-22,81290,6
02-10-22,29700,2
02-09-22,66020,6
02-09-22,73420,9
02-08-22,64100,7
02-08-22,52790,5
02-08-22,58480,6
02-07-22,67930,6
02-07-22,33220,4
02-07-22,63030,6
02-07-22,44940,4
02-06-22,31300,4
02-06-22,35540,3
02-05-22,45580,4
02-05-22,42180,3
02-05-22,36840,2
02-04-22,61840,6
02-04-22,25790,2
02-04-22,31370,3
02-04-22,63790,6
02-04-22,38030,4
02-03-22,40780,4
02-03-22,78340,8
02-03-22,38130,4
02-02-22,41610,3
02-02-22,48910,4
02-01-22,57990,6
02-01-22,36880,3
02-01-22,36750,3
02-01-22,35150,2
01-31-22,47170,5
01-31-22,32500,3
01-31-22,48090,5
01-30-22,61720,6
01-30-22,47190,4
01-29-22,75110,6
01-29-22,19550,1
01-28-22,42390,4
01-28-22,51660,4
01-28-22,69460,6
01-27-22,49010,5
01-27-22,29820,2
01-27-22,35090,4
01-26-22,43990,5
01-26-22,53930,5
01-26-22,69540,6
01-25-22,72410,7
01-25-22,34560,3
01-25-22,54850,5
01-24-22,27030,3
01-24-22,61760,6
01-24-22,45830,4
01-23-22,25050,2
01-22-22,69600,8
01-22-22,41940,4
01-21-22,56770,6
01-21-22,39650,4
01-20-22,82400,8
01-20-22,40790,4
01-20-22,47040,5
01-19-22,49200,5
01-19-22,40390,3
01-19-22,41080,4
01-18-22,50800,5
01-18-22,36580,4
01-17-22,32870,3
01-16-22,59940,6
01-16-22,38750,4
01-15-22,50220,5
01-15-22,32140,3
01-15-22,9720,1
01-14-22,62160,6
01-14-22,39260,4
01-13-22,40980,4
01-13-22,27030,2
01-13-22,38470,5
01-12-22,81890,9
01-12-22,53540,5
01-11-22,45580,5
01-11-22,57720,6
01-11-22,29030,3
01-10-22,25080,2
01-10-22,52430,5
01-10-22,32830,3
01-09-22,48830,5
01-09-22,6360,0
01-08-22,46310,5
01-08-22,40270,3
01-07-22,59080,6
01-07-22,40000,3
01-06-22,34470,4
01-06-22,36280,4
01-06-22,64390,6
01-05-22,36050,4
01-05-22,35820,3
01-04-22,38430,3
01-04-22,35130,3
01-04-22,60810,6
01-03-22,49190,6
01-03-22,39030,3
01-02-22,52020,5
01-02-22,38520,4
01-01-22,34710,3
01-01-22,23040,1
12-31-21,58500,6
12-31-21,49710,6
12-30-21,56370,6
12-30-21,90940,10
12-30-21,24540,2
12-29-21,39230,4
12-29-21,51540,6
12-29-21,33760,4
12-29-21,16550,1
12-28-21,51170,5
12-28-21,33430,3
12-28-21,24720,2
12-28-21,41560,3
12-27-21,46150,5
12-27-21,3510,0
12-27-21,30540,2
12-27-21,36340,3
12-27-21,36400,4
12-27-21,23390,2
12-26-21,39380,4
12-26-21,86530,9
12-25-21,68550,6
12-25-21,32680,3
12-24-21,33690,3
12-24-21,27170,2
12-23-21,30260,3
12-22-21,63420,7
12-22-21,37570,3
12-21-21,35750,4
12-21-21,34530,4
12-20-21,80000,8
12-20-21,54380,5
12-19-21,33680,2
12-19-21,39620,3
12-19-21,30410,2
12-19-21,37560,4
12-18-21,40770,3
12-18-21,80890,7
12-17-21,34880,3
12-17-21,49590,5
12-16-21,31320,2
12-16-21,27450,3
12-16-21,47160,4
12-16-21,26230,2
12-15-21,32460,3
12-15-21,41350,4
12-15-21,58000,5
12-15-21,22890,2
12-14-21,62420,6
12-14-21,39920,4
12-14-21,74280,8
12-14-21,45860,4
12-13-21,76340,6
12-13-21,51770,5
12-13-21,41690,4
12-13-21,36210,3
12-12-21,67080,6
12-12-21,66670,6
12-11-21,77420,8
12-11-21,45960,4
12-11-21,3240,0
12-11-21,73960,6
12-10-21,98010,11
12-10-21,46630,4
12-10-21,61410,6
12-09-21,72450,7
12-09-21,42020,3
12-09-21,54770,6
12-08-21,40290,4
12-08-21,70850,6
12-08-21,50200,5
12-08-21,30270,3
12-08-21,38710,4
12-07-21,37590,5
12-07-21,29020,2
12-07-21,36540,3
12-07-21,41980,4
12-07-21,24320,1
12-07-21,51840,5
12-06-21,69310,6
12-06-21,30860,3
12-06-21,22990,1
12-06-21,55330,5
12-06-21,58110,6
12-05-21,42510,3
12-05-21,72860,6
12-05-21,8860,0
12-05-21,42550,4
12-04-21,59450,6
12-04-21,66700,7
12-04-21,45990,5
12-04-21,13320,1
12-03-21,48950,5
12-03-21,54030,5
12-03-21,46800,4
12-03-21,45710,4
12-02-21,77290,7
12-02-21,59560,5
12-02-21,36720,4
12-02-21,42140,4
12-01-21,49220,5
12-01-21,54730,5
12-01-21,59970,6
12-01-21,69100,6
11-30-21,55390,6
11-30-21,71430,8
11-30-21,52890,4
11-30-21,33520,2
11-30-21,46500,4
11-29-21,40410,3
11-29-21,46640,4
11-29-21,42960,3
11-29-21,25040,2
11-28-21,57570,6
11-28-21,33350,3
11-28-21,40360,3
11-28-21,57270,6
11-28-21,58710,6
11-27-21,44750,4
11-27-21,36470,3
11-27-21,41120,5
11-27-21,35950,3
11-26-21,18120,1
11-26-21,61790,6
11-26-21,28310,2
11-26-21,34440,3
11-26-21,37120,2
11-25-21,72110,6
11-25-21,6640,0
11-25-21,70950,7
11-25-21,43000,4
11-25-21,47440,4
11-25-21,47260,4
11-24-21,28950,2
11-24-21,38300,3
11-24-21,45560,4
11-24-21,28680,2
11-24-21,43050,3
11-23-21,102840,9
11-23-21,49780,5
11-23-21,39000,4
11-23-21,56230,5
11-22-21,40070,4
11-22-21,37170,3
11-22-21,40820,4
11-22-21,65130,6
11-21-21,42820,4
11-21-21,36280,3
11-21-21,42500,3
11-21-21,35840,3
11-19-21,66760,6
11-19-21,72710,6
11-19-21,55530,5
11-19-21,44090,4
11-19-21,42280,4
11-19-21,31840,3
11-18-21,28930,3
11-18-21,51550,4
11-18-21,38670,4
11-17-21,60360,6
11-17-21,45650,4
11-17-21,43280,4
11-17-21,60740,5
11-17-21,57160,6
11-17-21,19150,1
11-17-21,32590,3
11-16-21,69710,6
11-16-21,69070,7
11-16-21,28950,2
11-16-21,51640,4
11-15-21,73100,6
11-15-21,59580,6
11-15-21,42600,5
11-15-21,36790,3
11-14-21,44480,4
11-14-21,65580,6
11-14-21,28580,2
11-14-21,49100,5
11-13-21,35150,3
11-13-21,45660,4
11-13-21,68090,6
11-12-21,33420,3
11-12-21,50310,5
11-12-21,56250,5
11-12-21,55350,5
11-11-21,75860,7
11-11-21,30700,2
11-11-21,51590,5
11-11-21,38000,4
11-11-21,45000,4
11-10-21,32950,2
11-10-21,39080,3
11-10-21,45550,4
11-10-21,78270,7
11-10-21,69650,6
11-09-21,64880,6
11-09-21,40020,3
11-09-21,92310,9
11-08-21,73650,7
11-08-21,64100,6
11-08-21,56880,6
11-07-21,38210,4
11-07-21,69690,6
11-07-21,36930,4
11-06-21,32350,3
11-06-21,33960,3
11-05-21,42830,5
11-05-21,57570,6
11-05-21,49280,4
11-05-21,22110,2
11-04-21,37980,4
11-04-21,64380,6
11-04-21,35610,3
11-04-21,46620,4
11-03-21,57160,5
11-03-21,38620,4
11-03-21,31150,3
11-03-21,31490,2
11-03-21,74780,8
11-02-21,56670,6
11-02-21,54600,5
11-02-21,40200,4
11-01-21,39200,4
11-01-21,38470,4
11-01-21,64780,6
11-01-21,44800,4
10-31-21,14670,1
10-31-21,36910,4
10-31-21,45400,4
10-30-21,61690,6
10-30-21,39070,4
10-30-21,37740,3
10-30-21,25040,2
10-29-21,64690,7
10-29-21,43780,4
10-29-21,78730,8
10-29-21,28190,2
10-28-21,57140,6
10-28-21,67870,6
10-28-21,42990,4
10-28-21,70920,7
10-27-21,72930,8
10-27-21,66550,6
10-27-21,35000,3
10-26-21,71790,7
10-26-21,26740,3
10-26-21,40000,3
10-26-21,35680,3
10-25-21,40720,4
10-25-21,33160,3
10-25-21,58420,6
10-25-21,19520,1
10-24-21,36840,4
10-24-21,50680,5
10-24-21,42400,4
10-24-21,82240,7
10-24-21,34360,3
10-23-21,69460,6
10-23-21,50930,6
10-23-21,49390,4
10-23-21,27670,2
10-22-21,84440,8
10-22-21,40030,4
10-22-21,76280,6
10-22-21,60060,6
10-21-21,36300,3
10-21-21,24200,3
10-20-21,37420,4
10-20-21,48730,5
10-20-21,33430,2
10-20-21,35720,3
10-20-21,38310,3
10-20-21,39770,3
10-19-21,31680,2
10-19-21,49600,5
10-19-21,40230,4
10-19-21,9840,0
10-18-21,51340,5
10-18-21,65670,6
10-18-21,45860,5
10-18-21,40580,4
10-18-21,33840,3
10-17-21,56830,6
10-17-21,45480,4
10-15-21,69390,6
10-15-21,61550,5
10-14-21,51490,4
10-14-21,48600,4
10-13-21,76810,7
10-13-21,42680,4
10-13-21,12890,0
10-12-21,9760,0
10-12-21,31260,4
10-12-21,42340,4
10-12-21,70140,7
10-11-21,56930,5
10-11-21,76200,6
10-11-21,39850,3
10-10-21,45480,4
10-09-21,52900,5
10-09-21,47300,5
10-09-21,44720,4
10-08-21,57030,5
10-08-21,17970,1
10-08-21,72290,6
10-07-21,33060,3
10-07-21,50870,5
10-07-21,54800,6
10-07-21,32020,2
10-07-21,16430,1
10-06-21,48720,5
10-06-21,35340,3
10-06-21,40610,4
10-06-21,43580,3
10-06-21,53080,5
10-04-21,70320,7
10-04-21,80830,7
10-03-21,38890,3
10-03-21,44970,4
10-03-21,61070,5
10-02-21,56720,6
09-27-21,42770,4
09-27-21,33610,5
09-27-21,36680,4
09-27-21,9840,1
09-27-21,53450,5
09-26-21,85780,7
09-24-21,78970,7
09-24-21,45650,5
09-24-21,25200,2
09-22-21,60000,6
09-22-21,70000,6
09-21-21,62550,6
09-21-21,73810,7
09-20-21,44190,6
09-20-21,32600,3
09-18-21,37080,4
09-17-21,51460,5
09-17-21,45520,4
09-17-21,68730,5
09-16-21,39490,3
09-16-21,54050,6
09-16-21,61880,6
09-16-21,31200,3
09-15-21,64440,6
09-15-21,59810,6
09-15-21,28910,2
09-15-21,63190,6
09-15-21,65200,6
09-14-21,43200,4
09-14-21,41020,3
09-14-21,24390,2
09-13-21,78190,7
09-13-21,26210,2
09-10-21,75250,6
09-10-21,38260,4
09-08-21,41760,4
09-08-21,55320,6
09-08-21,44430,4
09-07-21,29410,2
09-07-21,54650,6
09-07-21,37910,4
09-07-21,56480,6
09-05-21,38170,4
09-05-21,2030,0
09-05-21,37960,3
09-05-21,15970,3
09-05-21,36620,4
09-01-21,56740,5
09-01-21,35060,4
08-30-21,44190,4
08-30-21,63670,6
08-27-21,28240,2
08-27-21,29980,2
08-26-21,12750,1
08-26-21,31590,2
08-26-21,61790,6
08-25-21,44250,5
08-23-21,33570,3
08-23-21,30290,3
08-22-21,48060,4
08-22-21,32800,3
08-22-21,39380,4
08-22-21,48690,5
08-20-21,47700,5
08-20-21,48480,5
08-20-21,34100,4
08-20-21,63620,6
08-19-21,53430,5
08-18-21,76840,6
08-18-21,19960,1
08-17-21,30990,3
08-17-21,54830,4
08-17-21,38600,4
08-16-21,42170,3
08-16-21,27500,2
08-16-21,67840,6
08-16-21,42240,5
08-16-21,71000,6
08-16-21,63790,6
08-16-21,50180,4
08-15-21,29930,3
08-15-21,54450,5
07-11-21,45660,5
07-10-21,51350,4
05-18-21,58070,6
05-02-21,41770,2
03-02-21,72150,7
02-26-21,57030,6
02-23-21,33350,3
02-23-21,47070,5
02-23-21,40150,4
02-23-21,42880,4
02-23-21,31070,3
02-23-21,59300,6
02-22-21,44930,4
02-22-21,24800,1
02-22-21,19460,2
02-22-21,53680,5
02-13-21,72260,7
02-06-21,33940,3
01-19-21,51870,5
01-08-21,50150,5
12-18-20,67180,6
12-18-20,38390,3
12-18-20,34720,2
12-14-20,29230,2
12-14-20,29860,2
12-11-20,43550,4
12-11-20,49900,5
12-11-20,21120,2
12-10-20,34900,3
12-10-20,53090,6
12-08-20,33700,3
12-08-20,46700,4
12-08-20,19910,2
12-08-20,68170,6
12-03-20,29230,2
11-30-20,36410,3
11-30-20,45389,4
11-30-20,36190,3
11-29-20,53950,6
11-29-20,51240,5
11-26-20,37900,3
11-26-20,44330,4
11-25-20,39840,4
11-25-20,62770,6
11-25-20,47470,4
11-25-20,42260,4
11-24-20,62890,6
11-24-20,51790,5
11-24-20,33290,3
11-24-20,59720,6
11-23-20,53280,6
11-23-20,41110,5
11-23-20,48460,6
11-23-20,54000,5
11-23-20,39290,4
11-21-20,32110,3
11-21-20,71860,6
11-20-20,27840,2
11-20-20,42940,4
11-20-20,74880,6
11-20-20,31980,3
11-18-20,38760,4
11-18-20,35340,4
11-18-20,18040,1
11-17-20,36160,4
11-17-20,42370,4
11-17-20,21270,2
11-13-20,36700,3
11-13-20,35470,4
11-13-20,53800,5
11-12-20,47680,4
11-12-20,67930,6
11-12-20,42620,5
11-11-20,33930,2
11-11-20,60100,6
11-11-20,57020,5
11-10-20,45600,4
11-10-20,31700,2
11-10-20,20930,1
11-09-20,35810,4
11-09-20,36770,3
11-09-20,40870,5
11-08-20,28980,3
11-08-20,25790,2
11-08-20,39790,4
11-06-20,41380,4
11-06-20,1860,0
11-06-20,39350,4
11-05-20,63730,7
11-05-20,23590,2
11-04-20,1800,0
11-04-20,41480,4
11-04-20,29300,3
11-02-20,36000,3
11-02-20,36000,2
11-02-20,35350,4
11-02-20,57750,6
11-02-20,41030,5
10-30-20,45740,4
10-30-20,56960,6
10-30-20,17430,1
10-29-20,33870,4
10-29-20,62710,6
10-29-20,51420,5
10-28-20,45120,4
10-28-20,720,0
10-28-20,61000,6
10-27-20,39440,4
10-27-20,78530,6
10-26-20,49840,5
10-26-20,33020,3
10-26-20,32560,4
10-23-20,55520,6
10-23-20,31400,4
10-23-20,49910,5
10-23-20,43950,6
10-21-20,63640,6
10-21-20,41560,4
10-21-20,29670,4
10-21-20,37360,3
10-20-20,36260,4
10-20-20,52620,6
10-20-20,38750,4
10-20-20,31730,3
10-16-20,47500,5
10-16-20,28290,4
10-16-20,31440,4
10-15-20,38030,4
10-15-20,31870,4
10-15-20,27260,4
10-15-20,33070,4
10-15-20,27280,3
10-14-20,48800,5
10-14-20,41630,4
10-14-20,58270,6
10-14-20,34120,3
10-13-20,44190,5
10-13-20,29150,3
10-13-20,29660,4
10-13-20,41190,6
10-12-20,33540,4
10-12-20,49449,6
10-12-20,52480,6
10-11-20,35400,4
10-11-20,59350,6
10-11-20,9700,1
10-08-20,72690,7
10-08-20,36240,4
10-08-20,32330,4
10-08-20,43650,6
10-07-20,63520,6
10-07-20,62000,6
10-07-20,45170,5
10-02-20,57710,6
10-02-20,31470,4
10-02-20,70180,8
10-01-20,62270,6
10-01-20,33640,4
10-01-20,28530,3
09-30-20,55990,6
09-30-20,69160,7
09-30-20,53340,6
09-29-20,44820,4
09-29-20,35080,4
09-29-20,31170,3
09-29-20,23920,3
09-28-20,64820,6
09-28-20,35940,4
09-28-20,52720,6
09-28-20,54740,6
09-25-20,34090,3
09-25-20,55250,6
09-25-20,46090,6
09-24-20,50910,5
09-24-20,35210,4
09-24-20,33640,4
09-24-20,30010,4
09-23-20,34970,4
09-23-20,60689,6
09-23-20,65169,6
09-22-20,32720,4
09-22-20,60010,7
09-22-20,41230,5
09-21-20,37170,4
09-21-20,16650,2
09-21-20,36620,4
09-21-20,62550,7
09-20-20,35000,3
09-20-20,36640,4
09-20-20,38910,4
09-20-20,26400,3
09-18-20,35630,3
09-18-20,41810,4
09-18-20,37750,4
09-18-20,30050,4
09-17-20,28910,2
09-17-20,36360,3
09-17-20,32120,3
09-17-20,31320,4
09-16-20,21650,1
09-16-20,46100,5
09-16-20,48970,5
09-15-20,38430,4
09-15-20,8190,0
09-15-20,57770,6
09-14-20,62840,7
09-14-20,17580,2
09-14-20,70700,7
09-13-20,31830,3
09-13-20,37340,3
09-13-20,40810,5
09-11-20,34810,3
09-11-20,61600,6
09-11-20,58970,7
09-10-20,45270,4
09-10-20,58050,6
09-10-20,37660,4
09-09-20,28660,3
09-09-20,71120,8
09-08-20,27660,3
09-08-20,47840,4
09-08-20,58240,6
09-08-20,38190,4
09-07-20,43620,4
09-07-20,55650,6
09-07-20,40780,5
09-06-20,39600,3
09-06-20,47330,5
09-06-20,32810,4
09-06-20,34560,4
09-04-20,36040,4
09-04-20,39870,4
09-04-20,34440,4
